AnzahlFall,AnzahlTodesfall,Meldedatum,IdLandkreis,IdBundesland,Landkreis,stateCode,reportDate,cases,deaths,population_number,population_density
1,0,1585094400000,08216,8,LK Rastatt,DE-BW,2020-03-25,21,0,231018,313
1,0,1583452800000,08221,8,SK Heidelberg,DE-BW,2020-03-06,3,0,160355,1473
1,0,1583712000000,08221,8,SK Heidelberg,DE-BW,2020-03-09,4,0,160355,1473
1,0,1583884800000,08221,8,SK Heidelberg,DE-BW,2020-03-11,5,0,160355,1473
1,0,1583971200000,08221,8,SK Heidelberg,DE-BW,2020-03-12,6,0,160355,1473
2,0,1584057600000,08221,8,SK Heidelberg,DE-BW,2020-03-13,8,0,160355,1473
1,0,1584144000000,08221,8,SK Heidelberg,DE-BW,2020-03-14,9,0,160355,1473
1,0,1584230400000,08221,8,SK Heidelberg,DE-BW,2020-03-15,10,0,160355,1473
1,0,1584316800000,08221,8,SK Heidelberg,DE-BW,2020-03-16,11,0,160355,1473
2,0,1584403200000,08221,8,SK Heidelberg,DE-BW,2020-03-17,13,0,160355,1473
6,0,1584489600000,08221,8,SK Heidelberg,DE-BW,2020-03-18,19,0,160355,1473
2,0,1584576000000,08221,8,SK Heidelberg,DE-BW,2020-03-19,21,0,160355,1473
4,0,1584662400000,08221,8,SK Heidelberg,DE-BW,2020-03-20,25,0,160355,1473
1,0,1584748800000,08221,8,SK Heidelberg,DE-BW,2020-03-21,26,0,160355,1473
6,0,1584835200000,08221,8,SK Heidelberg,DE-BW,2020-03-22,32,0,160355,1473
1,0,1584921600000,08221,8,SK Heidelberg,DE-BW,2020-03-23,33,0,160355,1473
1,0,1585008000000,08221,8,SK Heidelberg,DE-BW,2020-03-24,34,0,160355,1473
1,0,1585094400000,08221,8,SK Heidelberg,DE-BW,2020-03-25,35,0,160355,1473
1,0,1583280000000,08222,8,SK Mannheim,DE-BW,2020-03-04,2,0,309370,2134
2,0,1583366400000,08222,8,SK Mannheim,DE-BW,2020-03-05,4,0,309370,2134
1,0,1583452800000,08222,8,SK Mannheim,DE-BW,2020-03-06,5,0,309370,2134
1,0,1583712000000,08222,8,SK Mannheim,DE-BW,2020-03-09,6,0,309370,2134
1,0,1583798400000,08222,8,SK Mannheim,DE-BW,2020-03-10,7,0,309370,2134
1,0,1583884800000,08222,8,SK Mannheim,DE-BW,2020-03-11,8,0,309370,2134
1,0,1583971200000,08222,8,SK Mannheim,DE-BW,2020-03-12,9,0,309370,2134
2,0,1584057600000,08222,8,SK Mannheim,DE-BW,2020-03-13,11,0,309370,2134
6,0,1584316800000,08222,8,SK Mannheim,DE-BW,2020-03-16,17,0,309370,2134
1,0,1584403200000,08222,8,SK Mannheim,DE-BW,2020-03-17,18,0,309370,2134
1,0,1584489600000,08222,8,SK Mannheim,DE-BW,2020-03-18,19,0,309370,2134
1,0,1584576000000,08222,8,SK Mannheim,DE-BW,2020-03-19,20,0,309370,2134
4,0,1584662400000,08222,8,SK Mannheim,DE-BW,2020-03-20,24,0,309370,2134
1,0,1584835200000,08222,8,SK Mannheim,DE-BW,2020-03-22,25,0,309370,2134
8,0,1584921600000,08222,8,SK Mannheim,DE-BW,2020-03-23,33,0,309370,2134
1,0,1585008000000,08222,8,SK Mannheim,DE-BW,2020-03-24,34,0,309370,2134
1,0,1585094400000,08222,8,SK Mannheim,DE-BW,2020-03-25,35,0,309370,2134
1,0,1583712000000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-09,2,0,143535,127
1,0,1583798400000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-10,3,0,143535,127
1,0,1583884800000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-11,4,0,143535,127
1,0,1583971200000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-12,5,0,143535,127
1,1,1584057600000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-13,6,1,143535,127
1,0,1584144000000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-14,7,1,143535,127
2,0,1584230400000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-15,9,1,143535,127
1,0,1584316800000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-16,10,1,143535,127
3,0,1584403200000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-17,13,1,143535,127
3,0,1584489600000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-18,16,1,143535,127
1,0,1584576000000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-19,17,1,143535,127
1,0,1584662400000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-20,18,1,143535,127
2,0,1584748800000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-21,20,1,143535,127
2,0,1584835200000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-22,22,1,143535,127
1,0,1584921600000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-23,23,1,143535,127
2,0,1585008000000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-24,25,1,143535,127
1,0,1585094400000,08225,8,LK Neckar-Odenwald-Kreis,DE-BW,2020-03-25,26,1,143535,127
1,0,1583366400000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-05,2,0,547625,516
1,0,1583452800000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-06,3,0,547625,516
1,0,1583625600000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-08,4,0,547625,516
1,0,1583712000000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-09,5,0,547625,516
1,0,1583798400000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-10,6,0,547625,516
1,0,1583884800000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-11,7,0,547625,516
1,0,1583971200000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-12,8,0,547625,516
1,0,1584057600000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-13,9,0,547625,516
5,0,1584144000000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-14,14,0,547625,516
2,0,1584230400000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-15,16,0,547625,516
1,0,1584316800000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-16,17,0,547625,516
4,0,1584403200000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-17,21,0,547625,516
5,0,1584489600000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-18,26,0,547625,516
5,0,1584576000000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-19,31,0,547625,516
1,0,1584662400000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-20,32,0,547625,516
2,0,1584748800000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-21,34,0,547625,516
3,0,1584835200000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-22,37,0,547625,516
1,0,1584921600000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-23,38,0,547625,516
1,0,1585008000000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-24,39,0,547625,516
4,0,1585094400000,08226,8,LK Rhein-Neckar-Kreis,DE-BW,2020-03-25,43,0,547625,516
1,0,1583971200000,08231,8,SK Pforzheim,DE-BW,2020-03-12,2,0,125542,1281
1,0,1584316800000,08231,8,SK Pforzheim,DE-BW,2020-03-16,3,0,125542,1281
1,0,1584489600000,08231,8,SK Pforzheim,DE-BW,2020-03-18,4,0,125542,1281
2,0,1584576000000,08231,8,SK Pforzheim,DE-BW,2020-03-19,6,0,125542,1281
1,0,1584662400000,08231,8,SK Pforzheim,DE-BW,2020-03-20,7,0,125542,1281
1,0,1584748800000,08231,8,SK Pforzheim,DE-BW,2020-03-21,8,0,125542,1281
1,0,1584921600000,08231,8,SK Pforzheim,DE-BW,2020-03-23,9,0,125542,1281
1,0,1585094400000,08231,8,SK Pforzheim,DE-BW,2020-03-25,10,0,125542,1281
1,0,1583712000000,08235,8,LK Calw,DE-BW,2020-03-09,2,0,158397,199
2,0,1583798400000,08235,8,LK Calw,DE-BW,2020-03-10,4,0,158397,199
1,0,1583884800000,08235,8,LK Calw,DE-BW,2020-03-11,5,0,158397,199
1,0,1583971200000,08235,8,LK Calw,DE-BW,2020-03-12,6,0,158397,199
4,0,1584057600000,08235,8,LK Calw,DE-BW,2020-03-13,10,0,158397,199
1,0,1584144000000,08235,8,LK Calw,DE-BW,2020-03-14,11,0,158397,199
3,0,1584230400000,08235,8,LK Calw,DE-BW,2020-03-15,14,0,158397,199
1,0,1584316800000,08235,8,LK Calw,DE-BW,2020-03-16,15,0,158397,199
1,0,1584403200000,08235,8,LK Calw,DE-BW,2020-03-17,16,0,158397,199
5,0,1584489600000,08235,8,LK Calw,DE-BW,2020-03-18,21,0,158397,199
1,0,1584576000000,08235,8,LK Calw,DE-BW,2020-03-19,22,0,158397,199
1,0,1584662400000,08235,8,LK Calw,DE-BW,2020-03-20,23,0,158397,199
4,0,1584748800000,08235,8,LK Calw,DE-BW,2020-03-21,27,0,158397,199
1,0,1584835200000,08235,8,LK Calw,DE-BW,2020-03-22,28,0,158397,199
1,0,1584921600000,08235,8,LK Calw,DE-BW,2020-03-23,29,0,158397,199
1,0,1585008000000,08235,8,LK Calw,DE-BW,2020-03-24,30,0,158397,199
1,0,1585094400000,08235,8,LK Calw,DE-BW,2020-03-25,31,0,158397,199
1,0,1583798400000,08236,8,LK Enzkreis,DE-BW,2020-03-10,2,0,198905,347
1,0,1583971200000,08236,8,LK Enzkreis,DE-BW,2020-03-12,3,0,198905,347
2,0,1584316800000,08236,8,LK Enzkreis,DE-BW,2020-03-16,5,0,198905,347
1,0,1584403200000,08236,8,LK Enzkreis,DE-BW,2020-03-17,6,0,198905,347
1,0,1584489600000,08236,8,LK Enzkreis,DE-BW,2020-03-18,7,0,198905,347
4,0,1584576000000,08236,8,LK Enzkreis,DE-BW,2020-03-19,11,0,198905,347
1,0,1584662400000,08236,8,LK Enzkreis,DE-BW,2020-03-20,12,0,198905,347
5,0,1584748800000,08236,8,LK Enzkreis,DE-BW,2020-03-21,17,0,198905,347
1,0,1584921600000,08236,8,LK Enzkreis,DE-BW,2020-03-23,18,0,198905,347
1,0,1585008000000,08236,8,LK Enzkreis,DE-BW,2020-03-24,19,0,198905,347
3,0,1585094400000,08236,8,LK Enzkreis,DE-BW,2020-03-25,22,0,198905,347
2,0,1585180800000,08236,8,LK Enzkreis,DE-BW,2020-03-26,24,0,198905,347
1,0,1583971200000,08237,8,LK Freudenstadt,DE-BW,2020-03-12,2,0,117935,135
1,0,1584057600000,08237,8,LK Freudenstadt,DE-BW,2020-03-13,3,0,117935,135
3,0,1584144000000,08237,8,LK Freudenstadt,DE-BW,2020-03-14,6,0,117935,135
1,0,1584230400000,08237,8,LK Freudenstadt,DE-BW,2020-03-15,7,0,117935,135
2,0,1584316800000,08237,8,LK Freudenstadt,DE-BW,2020-03-16,9,0,117935,135
1,0,1584403200000,08237,8,LK Freudenstadt,DE-BW,2020-03-17,10,0,117935,135
1,0,1584576000000,08237,8,LK Freudenstadt,DE-BW,2020-03-19,11,0,117935,135
1,0,1584662400000,08237,8,LK Freudenstadt,DE-BW,2020-03-20,12,0,117935,135
1,0,1584748800000,08237,8,LK Freudenstadt,DE-BW,2020-03-21,13,0,117935,135
4,0,1584835200000,08237,8,LK Freudenstadt,DE-BW,2020-03-22,17,0,117935,135
3,0,1584921600000,08237,8,LK Freudenstadt,DE-BW,2020-03-23,20,0,117935,135
1,0,1585008000000,08237,8,LK Freudenstadt,DE-BW,2020-03-24,21,0,117935,135
1,0,1582934400000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-02-29,2,0,230241,1504
2,0,1583452800000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-06,4,0,230241,1504
1,0,1583539200000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-07,5,0,230241,1504
1,0,1583625600000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-08,6,0,230241,1504
2,0,1583712000000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-09,8,0,230241,1504
1,0,1583798400000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-10,9,0,230241,1504
3,0,1583884800000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-11,12,0,230241,1504
5,0,1583971200000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-12,17,0,230241,1504
3,0,1584057600000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-13,20,0,230241,1504
1,0,1584144000000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-14,21,0,230241,1504
1,0,1584230400000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-15,22,0,230241,1504
1,0,1584316800000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-16,23,0,230241,1504
4,0,1584403200000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-17,27,0,230241,1504
1,0,1584489600000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-18,28,0,230241,1504
1,0,1584576000000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-19,29,0,230241,1504
8,0,1584662400000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-20,37,0,230241,1504
1,0,1584748800000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-21,38,0,230241,1504
1,0,1584835200000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-22,39,0,230241,1504
1,0,1584921600000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-23,40,0,230241,1504
2,0,1585008000000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-24,42,0,230241,1504
1,0,1585094400000,08311,8,SK Freiburg i.Breisgau,DE-BW,2020-03-25,43,0,230241,1504
1,0,1584403200000,09161,9,SK Ingolstadt,DE-BY,2020-03-17,2,0,136981,1027
1,0,1584489600000,09161,9,SK Ingolstadt,DE-BY,2020-03-18,3,0,136981,1027
1,0,1584576000000,09161,9,SK Ingolstadt,DE-BY,2020-03-19,4,0,136981,1027
1,0,1584662400000,09161,9,SK Ingolstadt,DE-BY,2020-03-20,5,0,136981,1027
1,0,1584921600000,09161,9,SK Ingolstadt,DE-BY,2020-03-23,6,0,136981,1027
1,0,1585008000000,09161,9,SK Ingolstadt,DE-BY,2020-03-24,7,0,136981,1027
3,0,1585094400000,09161,9,SK Ingolstadt,DE-BY,2020-03-25,10,0,136981,1027
1,0,1585180800000,09161,9,SK Ingolstadt,DE-BY,2020-03-26,11,0,136981,1027
1,0,1580688000000,09162,9,SK München,DE-BY,2020-02-03,2,0,1471508,4736
1,0,1581379200000,09162,9,SK München,DE-BY,2020-02-11,3,0,1471508,4736
1,0,1582502400000,09162,9,SK München,DE-BY,2020-02-24,4,0,1471508,4736
1,0,1582848000000,09162,9,SK München,DE-BY,2020-02-28,5,0,1471508,4736
1,0,1583107200000,09162,9,SK München,DE-BY,2020-03-02,6,0,1471508,4736
1,0,1583193600000,09162,9,SK München,DE-BY,2020-03-03,7,0,1471508,4736
2,0,1583280000000,09162,9,SK München,DE-BY,2020-03-04,9,0,1471508,4736
1,0,1583366400000,09162,9,SK München,DE-BY,2020-03-05,10,0,1471508,4736
2,0,1583452800000,09162,9,SK München,DE-BY,2020-03-06,12,0,1471508,4736
2,0,1583712000000,09162,9,SK München,DE-BY,2020-03-09,14,0,1471508,4736
1,0,1583798400000,09162,9,SK München,DE-BY,2020-03-10,15,0,1471508,4736
1,0,1583884800000,09162,9,SK München,DE-BY,2020-03-11,16,0,1471508,4736
3,0,1583971200000,09162,9,SK München,DE-BY,2020-03-12,19,0,1471508,4736
1,0,1584057600000,09162,9,SK München,DE-BY,2020-03-13,20,0,1471508,4736
2,0,1584144000000,09162,9,SK München,DE-BY,2020-03-14,22,0,1471508,4736
5,0,1584230400000,09162,9,SK München,DE-BY,2020-03-15,27,0,1471508,4736
1,0,1584316800000,09162,9,SK München,DE-BY,2020-03-16,28,0,1471508,4736
1,0,1584403200000,09162,9,SK München,DE-BY,2020-03-17,29,0,1471508,4736
5,0,1584489600000,09162,9,SK München,DE-BY,2020-03-18,34,0,1471508,4736
2,0,1584576000000,09162,9,SK München,DE-BY,2020-03-19,36,0,1471508,4736
3,0,1584662400000,09162,9,SK München,DE-BY,2020-03-20,39,0,1471508,4736
2,0,1584748800000,09162,9,SK München,DE-BY,2020-03-21,41,0,1471508,4736
15,0,1584835200000,09162,9,SK München,DE-BY,2020-03-22,56,0,1471508,4736
14,0,1584921600000,09162,9,SK München,DE-BY,2020-03-23,70,0,1471508,4736
1,0,1585008000000,09162,9,SK München,DE-BY,2020-03-24,71,0,1471508,4736
1,0,1585094400000,09162,9,SK München,DE-BY,2020-03-25,72,0,1471508,4736
1,0,1585180800000,09162,9,SK München,DE-BY,2020-03-26,73,0,1471508,4736
1,0,1584230400000,09163,9,SK Rosenheim,DE-BY,2020-03-15,2,0,63324,1701
1,0,1584489600000,09163,9,SK Rosenheim,DE-BY,2020-03-18,3,0,63324,1701
1,0,1584662400000,09163,9,SK Rosenheim,DE-BY,2020-03-20,4,0,63324,1701
3,0,1584748800000,09163,9,SK Rosenheim,DE-BY,2020-03-21,7,0,63324,1701
1,0,1584835200000,09163,9,SK Rosenheim,DE-BY,2020-03-22,8,0,63324,1701
1,0,1584921600000,09163,9,SK Rosenheim,DE-BY,2020-03-23,9,0,63324,1701
2,0,1585008000000,09163,9,SK Rosenheim,DE-BY,2020-03-24,11,0,63324,1701
1,0,1585094400000,09163,9,SK Rosenheim,DE-BY,2020-03-25,12,0,63324,1701
2,0,1584489600000,09171,9,LK Altötting,DE-BY,2020-03-18,3,0,111210,195
2,0,1584576000000,09171,9,LK Altötting,DE-BY,2020-03-19,5,0,111210,195
1,0,1584662400000,09171,9,LK Altötting,DE-BY,2020-03-20,6,0,111210,195
1,0,1584748800000,09171,9,LK Altötting,DE-BY,2020-03-21,7,0,111210,195
3,0,1584835200000,09171,9,LK Altötting,DE-BY,2020-03-22,10,0,111210,195
1,0,1584921600000,09171,9,LK Altötting,DE-BY,2020-03-23,11,0,111210,195
1,0,1585008000000,09171,9,LK Altötting,DE-BY,2020-03-24,12,0,111210,195
1,0,1585094400000,09171,9,LK Altötting,DE-BY,2020-03-25,13,0,111210,195
3,0,1584316800000,09172,9,LK Berchtesgadener Land,DE-BY,2020-03-16,4,0,105722,126
1,0,1584403200000,09172,9,LK Berchtesgadener Land,DE-BY,2020-03-17,5,0,105722,126
1,0,1584921600000,09172,9,LK Berchtesgadener Land,DE-BY,2020-03-23,6,0,105722,126
1,0,1585008000000,09172,9,LK Berchtesgadener Land,DE-BY,2020-03-24,7,0,105722,126
1,0,1585094400000,09172,9,LK Berchtesgadener Land,DE-BY,2020-03-25,8,0,105722,126
1,0,1585180800000,09172,9,LK Berchtesgadener Land,DE-BY,2020-03-26,9,0,105722,126
1,0,1584057600000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-13,3,0,127227,115
1,0,1584144000000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-14,4,0,127227,115
1,0,1584316800000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-16,5,0,127227,115
1,0,1584489600000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-18,6,0,127227,115
3,0,1584576000000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-19,9,0,127227,115
2,0,1584662400000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-20,11,0,127227,115
1,0,1584921600000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-23,12,0,127227,115
1,0,1585008000000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-24,13,0,127227,115
1,0,1585094400000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-25,14,0,127227,115
4,0,1585180800000,09173,9,LK Bad Tölz-Wolfratshausen,DE-BY,2020-03-26,18,0,127227,115
2,0,1583884800000,09174,9,LK Dachau,DE-BY,2020-03-11,3,0,153884,266
1,0,1583971200000,09174,9,LK Dachau,DE-BY,2020-03-12,4,0,153884,266
1,0,1584057600000,09174,9,LK Dachau,DE-BY,2020-03-13,5,0,153884,266
1,0,1584144000000,09174,9,LK Dachau,DE-BY,2020-03-14,6,0,153884,266
1,0,1584230400000,09174,9,LK Dachau,DE-BY,2020-03-15,7,0,153884,266
1,0,1584316800000,09174,9,LK Dachau,DE-BY,2020-03-16,8,0,153884,266
1,0,1584489600000,09174,9,LK Dachau,DE-BY,2020-03-18,9,0,153884,266
2,0,1584576000000,09174,9,LK Dachau,DE-BY,2020-03-19,11,0,153884,266
2,0,1584662400000,09174,9,LK Dachau,DE-BY,2020-03-20,13,0,153884,266
1,0,1584748800000,09174,9,LK Dachau,DE-BY,2020-03-21,14,0,153884,266
1,0,1584835200000,09174,9,LK Dachau,DE-BY,2020-03-22,15,0,153884,266
1,0,1584921600000,09174,9,LK Dachau,DE-BY,2020-03-23,16,0,153884,266
4,0,1585008000000,09174,9,LK Dachau,DE-BY,2020-03-24,20,0,153884,266
1,0,1585094400000,09174,9,LK Dachau,DE-BY,2020-03-25,21,0,153884,266
5,0,1585180800000,09174,9,LK Dachau,DE-BY,2020-03-26,26,0,153884,266
1,0,1583193600000,09175,9,LK Ebersberg,DE-BY,2020-03-03,2,0,142142,259
1,0,1583452800000,09175,9,LK Ebersberg,DE-BY,2020-03-06,3,0,142142,259
1,0,1583539200000,09175,9,LK Ebersberg,DE-BY,2020-03-07,4,0,142142,259
1,0,1583625600000,09175,9,LK Ebersberg,DE-BY,2020-03-08,5,0,142142,259
2,0,1583712000000,09175,9,LK Ebersberg,DE-BY,2020-03-09,7,0,142142,259
1,0,1583798400000,09175,9,LK Ebersberg,DE-BY,2020-03-10,8,0,142142,259
1,0,1583971200000,09175,9,LK Ebersberg,DE-BY,2020-03-12,9,0,142142,259
3,0,1584057600000,09175,9,LK Ebersberg,DE-BY,2020-03-13,12,0,142142,259
2,0,1584230400000,09175,9,LK Ebersberg,DE-BY,2020-03-15,14,0,142142,259
1,0,1584316800000,09175,9,LK Ebersberg,DE-BY,2020-03-16,15,0,142142,259
3,0,1584403200000,09175,9,LK Ebersberg,DE-BY,2020-03-17,18,0,142142,259
1,0,1584489600000,09175,9,LK Ebersberg,DE-BY,2020-03-18,19,0,142142,259
1,0,1584576000000,09175,9,LK Ebersberg,DE-BY,2020-03-19,20,0,142142,259
1,0,1584662400000,09175,9,LK Ebersberg,DE-BY,2020-03-20,21,0,142142,259
1,0,1584835200000,09175,9,LK Ebersberg,DE-BY,2020-03-22,22,0,142142,259
4,0,1584921600000,09175,9,LK Ebersberg,DE-BY,2020-03-23,26,0,142142,259
3,0,1585008000000,09175,9,LK Ebersberg,DE-BY,2020-03-24,29,0,142142,259
4,0,1585094400000,09175,9,LK Ebersberg,DE-BY,2020-03-25,33,0,142142,259
1,0,1585180800000,09175,9,LK Ebersberg,DE-BY,2020-03-26,34,0,142142,259
1,0,1584057600000,09176,9,LK Eichstätt,DE-BY,2020-03-13,2,0,132341,109
1,0,1584403200000,09176,9,LK Eichstätt,DE-BY,2020-03-17,3,0,132341,109
1,0,1584489600000,09176,9,LK Eichstätt,DE-BY,2020-03-18,4,0,132341,109
1,0,1584576000000,09176,9,LK Eichstätt,DE-BY,2020-03-19,5,0,132341,109
1,0,1584662400000,09176,9,LK Eichstätt,DE-BY,2020-03-20,6,0,132341,109
1,0,1584748800000,09176,9,LK Eichstätt,DE-BY,2020-03-21,7,0,132341,109
1,0,1584835200000,09176,9,LK Eichstätt,DE-BY,2020-03-22,8,0,132341,109
1,0,1584921600000,09176,9,LK Eichstätt,DE-BY,2020-03-23,9,0,132341,109
1,0,1585008000000,09176,9,LK Eichstätt,DE-BY,2020-03-24,10,0,132341,109
2,0,1585094400000,09176,9,LK Eichstätt,DE-BY,2020-03-25,12,0,132341,109
1,0,1585180800000,09176,9,LK Eichstätt,DE-BY,2020-03-26,13,0,132341,109
1,0,1583884800000,09177,9,LK Erding,DE-BY,2020-03-11,2,0,137660,158
1,0,1584057600000,09177,9,LK Erding,DE-BY,2020-03-13,3,0,137660,158
1,0,1584230400000,09177,9,LK Erding,DE-BY,2020-03-15,4,0,137660,158
1,0,1584316800000,09177,9,LK Erding,DE-BY,2020-03-16,5,0,137660,158
2,0,1584403200000,09177,9,LK Erding,DE-BY,2020-03-17,7,0,137660,158
2,0,1584489600000,09177,9,LK Erding,DE-BY,2020-03-18,9,0,137660,158
3,0,1584576000000,09177,9,LK Erding,DE-BY,2020-03-19,12,0,137660,158
5,0,1584662400000,09177,9,LK Erding,DE-BY,2020-03-20,17,0,137660,158
4,0,1584748800000,09177,9,LK Erding,DE-BY,2020-03-21,21,0,137660,158
1,0,1584835200000,09177,9,LK Erding,DE-BY,2020-03-22,22,0,137660,158
4,0,1584921600000,09177,9,LK Erding,DE-BY,2020-03-23,26,0,137660,158
3,0,1585008000000,09177,9,LK Erding,DE-BY,2020-03-24,29,0,137660,158
1,0,1585094400000,09177,9,LK Erding,DE-BY,2020-03-25,30,0,137660,158
2,0,1585180800000,09177,9,LK Erding,DE-BY,2020-03-26,32,0,137660,158
1,0,1583020800000,09178,9,LK Freising,DE-BY,2020-03-01,2,0,179116,224
1,0,1583280000000,09178,9,LK Freising,DE-BY,2020-03-04,3,0,179116,224
1,0,1583366400000,09178,9,LK Freising,DE-BY,2020-03-05,4,0,179116,224
1,0,1583452800000,09178,9,LK Freising,DE-BY,2020-03-06,5,0,179116,224
1,0,1583539200000,09178,9,LK Freising,DE-BY,2020-03-07,6,0,179116,224
1,0,1583625600000,09178,9,LK Freising,DE-BY,2020-03-08,7,0,179116,224
1,0,1583712000000,09178,9,LK Freising,DE-BY,2020-03-09,8,0,179116,224
1,0,1583798400000,09178,9,LK Freising,DE-BY,2020-03-10,9,0,179116,224
1,0,1584057600000,09178,9,LK Freising,DE-BY,2020-03-13,10,0,179116,224
1,0,1584144000000,09178,9,LK Freising,DE-BY,2020-03-14,11,0,179116,224
4,0,1584316800000,09178,9,LK Freising,DE-BY,2020-03-16,15,0,179116,224
2,0,1584403200000,09178,9,LK Freising,DE-BY,2020-03-17,17,0,179116,224
1,0,1584489600000,09178,9,LK Freising,DE-BY,2020-03-18,18,0,179116,224
1,0,1584576000000,09178,9,LK Freising,DE-BY,2020-03-19,19,0,179116,224
1,0,1584662400000,09178,9,LK Freising,DE-BY,2020-03-20,20,0,179116,224
1,0,1584748800000,09178,9,LK Freising,DE-BY,2020-03-21,21,0,179116,224
7,0,1584835200000,09178,9,LK Freising,DE-BY,2020-03-22,28,0,179116,224
1,0,1584921600000,09178,9,LK Freising,DE-BY,2020-03-23,29,0,179116,224
1,0,1585008000000,09178,9,LK Freising,DE-BY,2020-03-24,30,0,179116,224
3,0,1585094400000,09178,9,LK Freising,DE-BY,2020-03-25,33,0,179116,224
1,0,1580428800000,09179,9,LK Fürstenfeldbruck,DE-BY,2020-01-31,2,0,219320,504
1,0,1581033600000,09179,9,LK Fürstenfeldbruck,DE-BY,2020-02-07,3,0,219320,504
1,0,1583712000000,09179,9,LK Fürstenfeldbruck,DE-BY,2020-03-09,4,0,219320,504
1,0,1583798400000,09179,9,LK Fürstenfeldbruck,DE-BY,2020-03-10,5,0,219320,504
1,0,1583884800000,09179,9,LK Fürstenfeldbruck,DE-BY,2020-03-11,6,0,219320,504
1,0,1584057600000,09179,9,LK Fürstenfeldbruck,DE-BY,2020-03-13,7,0,219320,504
