reportDate,ags,community_name,population_number,population_density,stateCode,cases,deaths,recovered,cases_day,recovered_day,deaths_day
29-03-2020,8325,Rottweil,135553,176,DE-BW,108,,,10,,
30-03-2020,8325,Rottweil,135553,176,DE-BW,128,3,,20,,
31-03-2020,8325,Rottweil,135553,176,DE-BW,138,3,,10,,0
01-04-2020,8325,Rottweil,135553,176,DE-BW,152,3,,14,,0
02-04-2020,8325,Rottweil,135553,176,DE-BW,161,3,68,9,,0
03-04-2020,8325,Rottweil,135553,176,DE-BW,189,4,81,28,13,1
04-04-2020,8325,Rottweil,135553,176,DE-BW,233,4,81,44,0,0
05-04-2020,8325,Rottweil,135553,176,DE-BW,257,4,81,24,0,0
06-04-2020,8325,Rottweil,135553,176,DE-BW,289,4,96,32,15,0
07-04-2020,8325,Rottweil,135553,176,DE-BW,302,4,85,13,-11,0
08-04-2020,8325,Rottweil,135553,176,DE-BW,317,4,113,15,28,0
09-04-2020,8325,Rottweil,135553,176,DE-BW,325,4,163,8,50,0
10-04-2020,8325,Rottweil,135553,176,DE-BW,369,5,163,44,0,1
11-04-2020,8325,Rottweil,135553,176,DE-BW,415,6,163,46,0,1
12-04-2020,8325,Rottweil,135553,176,DE-BW,415,6,163,0,0,0
13-04-2020,8325,Rottweil,135553,176,DE-BW,435,6,163,20,0,0
14-04-2020,8325,Rottweil,135553,176,DE-BW,464,8,181,29,18,2
15-04-2020,8325,Rottweil,135553,176,DE-BW,464,9,186,0,5,1
16-04-2020,8325,Rottweil,135553,176,DE-BW,483,9,216,19,30,0
17-04-2020,8325,Rottweil,135553,176,DE-BW,503,10,220,20,4,1
18-04-2020,8325,Rottweil,135553,176,DE-BW,517,10,220,14,0,0
19-04-2020,8325,Rottweil,135553,176,DE-BW,529,10,220,12,0,0
20-04-2020,8325,Rottweil,135553,176,DE-BW,529,11,275,0,55,1
21-04-2020,8325,Rottweil,135553,176,DE-BW,533,13,295,4,20,2
22-04-2020,8325,Rottweil,135553,176,DE-BW,536,13,314,3,19,0
23-04-2020,8325,Rottweil,135553,176,DE-BW,542,13,324,6,10,0
24-04-2020,8325,Rottweil,135553,176,DE-BW,554,14,333,12,9,1
25-04-2020,8325,Rottweil,135553,176,DE-BW,566,14,333,12,0,0
26-04-2020,8325,Rottweil,135553,176,DE-BW,569,15,333,3,0,1
27-04-2020,8325,Rottweil,135553,176,DE-BW,584,15,349,15,16,0
28-04-2020,8325,Rottweil,135553,176,DE-BW,592,17,370,8,21,2
29-04-2020,8325,Rottweil,135553,176,DE-BW,602,18,370,10,0,1
30-04-2020,8325,Rottweil,135553,176,DE-BW,608,18,326,6,-44,0
01-05-2020,8325,Rottweil,135553,176,DE-BW,614,18,326,6,0,0
02-05-2020,8325,Rottweil,135553,176,DE-BW,624,18,326,10,0,0
03-05-2020,8325,Rottweil,135553,176,DE-BW,624,19,326,0,0,1
04-05-2020,8325,Rottweil,135553,176,DE-BW,638,20,326,14,0,1
05-05-2020,8325,Rottweil,135553,176,DE-BW,627,20,326,-11,0,0
06-05-2020,8325,Rottweil,135553,176,DE-BW,631,22,326,4,0,2
07-05-2020,8325,Rottweil,135553,176,DE-BW,636,22,326,5,0,0
08-05-2020,8325,Rottweil,135553,176,DE-BW,639,23,508,3,182,1
09-05-2020,8325,Rottweil,135553,176,DE-BW,642,23,508,3,0,0
10-05-2020,8325,Rottweil,135553,176,DE-BW,656,24,508,14,0,1
11-05-2020,8325,Rottweil,135553,176,DE-BW,642,24,508,-14,0,0
12-05-2020,8325,Rottweil,135553,176,DE-BW,644,25,508,2,0,1
13-05-2020,8325,Rottweil,135553,176,DE-BW,646,25,508,2,0,0
14-05-2020,8325,Rottweil,135553,176,DE-BW,653,26,508,7,0,1
15-05-2020,8325,Rottweil,135553,176,DE-BW,655,26,508,2,0,0
16-05-2020,8325,Rottweil,135553,176,DE-BW,659,26,508,4,0,0
17-05-2020,8325,Rottweil,135553,176,DE-BW,659,26,508,0,0,0
18-05-2020,8325,Rottweil,135553,176,DE-BW,659,26,508,0,0,0
19-05-2020,8325,Rottweil,135553,176,DE-BW,659,26,545,0,37,0
20-05-2020,8325,Rottweil,135553,176,DE-BW,660,26,570,1,25,0
21-05-2020,8325,Rottweil,135553,176,DE-BW,661,26,570,1,0,0
22-05-2020,8325,Rottweil,135553,176,DE-BW,661,26,570,0,0,0
23-05-2020,8325,Rottweil,135553,176,DE-BW,663,26,570,2,0,0
24-05-2020,8325,Rottweil,135553,176,DE-BW,664,26,570,1,0,0
25-05-2020,8325,Rottweil,135553,176,DE-BW,664,26,570,0,0,0
26-05-2020,8325,Rottweil,135553,176,DE-BW,664,26,570,0,0,0
27-05-2020,8325,Rottweil,135553,176,DE-BW,664,26,623,0,53,0
28-05-2020,8325,Rottweil,135553,176,DE-BW,664,26,623,0,0,0
29-05-2020,8325,Rottweil,135553,176,DE-BW,666,26,623,2,0,0
30-05-2020,8325,Rottweil,135553,176,DE-BW,669,26,623,3,0,0
31-05-2020,8325,Rottweil,135553,176,DE-BW,669,26,623,0,0,0
01-06-2020,8325,Rottweil,135553,176,DE-BW,669,26,623,0,0,0
02-06-2020,8325,Rottweil,135553,176,DE-BW,669,26,623,0,0,0
04-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,0,,,,,
05-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,0,,,0,,
06-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,0,,,0,,
07-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,0,,,0,,
08-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,1,,,1,,
09-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,1,,,0,,
10-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,1,,,0,,
11-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,1,,,0,,
12-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,2,,,1,,
13-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,4,,,2,,
14-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,7,,,3,,
15-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,7,,,0,,
16-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,16,,,9,,
17-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,16,,,0,,
18-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,27,,,11,,
19-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,29,,,2,,
20-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,40,,,11,,
21-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,43,,,3,,
22-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,67,,,24,,
23-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,76,,,9,,
24-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,80,,,4,,
25-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,103,,,23,,
26-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,123,,,20,,
27-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,133,2,,10,,
28-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,153,2,,20,,0
29-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,170,,,17,,
30-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,175,2,19,5,,
31-03-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,187,2,19,12,0,0
01-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,201,2,34,14,15,0
02-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,209,3,48,8,14,1
03-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,254,3,65,45,17,0
04-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,284,3,89,30,24,0
05-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,301,3,93,17,4,0
06-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,306,3,115,5,22,0
07-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,319,3,115,13,0,0
08-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,323,3,122,4,7,0
09-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,336,3,134,13,12,0
10-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,347,3,142,11,8,0
11-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,362,3,145,15,3,0
12-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,370,4,145,8,0,1
13-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,370,6,168,0,23,2
14-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,376,8,180,6,12,2
15-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,381,10,193,5,13,2
16-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,397,10,193,16,0,0
17-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,405,10,224,8,31,0
18-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,412,10,244,7,20,0
19-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,421,12,249,9,5,2
20-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,426,12,261,5,12,0
21-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,432,13,284,6,23,1
22-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,434,14,292,2,8,1
23-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,446,15,301,12,9,1
24-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,466,15,312,20,11,0
25-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,475,16,314,9,2,1
26-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,476,16,326,1,12,0
27-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,478,16,332,2,6,0
28-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,478,16,339,0,7,0
29-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,482,16,346,4,7,0
30-04-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,492,16,349,10,3,0
01-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,496,16,366,4,17,0
02-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,500,16,372,4,6,0
03-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,508,18,377,8,5,2
04-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,515,19,379,7,2,1
05-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,515,19,379,0,0,0
06-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,520,19,398,5,19,0
07-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,523,19,402,3,4,0
08-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,521,20,414,-2,12,1
09-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,524,20,422,3,8,0
10-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,527,20,423,3,1,0
11-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,527,20,423,0,0,0
12-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,531,21,429,4,6,1
13-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,534,21,430,3,1,0
14-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,539,21,430,5,0,0
15-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,538,23,435,-1,5,2
16-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,536,25,448,-2,13,2
17-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,541,25,449,5,1,0
18-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,541,25,450,0,1,0
19-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,543,25,456,2,6,0
20-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,543,25,459,0,3,0
21-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,544,25,459,1,0,0
22-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,544,26,469,0,10,1
23-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,544,27,471,0,2,1
24-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,545,27,472,1,1,0
25-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,545,27,472,0,0,0
26-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,545,27,478,0,6,0
27-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,545,28,478,0,0,1
28-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,548,28,484,3,6,0
29-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,551,28,487,3,3,0
30-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,551,28,487,0,0,0
31-05-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,551,28,487,0,0,0
01-06-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,551,28,487,0,0,0
02-06-2020,8326,Schwarzwald-Baar-Kreis,,,DE-BW,551,28,504,0,17,0
04-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,,,
05-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
06-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
07-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
08-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
09-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
10-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
11-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
12-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
13-03-2020,8327,Tuttlingen,132476,180,DE-BW,0,,,0,,
14-03-2020,8327,Tuttlingen,132476,180,DE-BW,3,,,3,,
15-03-2020,8327,Tuttlingen,132476,180,DE-BW,4,,,1,,
16-03-2020,8327,Tuttlingen,132476,180,DE-BW,5,,,1,,
17-03-2020,8327,Tuttlingen,132476,180,DE-BW,5,,,0,,
18-03-2020,8327,Tuttlingen,132476,180,DE-BW,7,,,2,,
19-03-2020,8327,Tuttlingen,132476,180,DE-BW,7,,,0,,
20-03-2020,8327,Tuttlingen,132476,180,DE-BW,10,,,3,,
21-03-2020,8327,Tuttlingen,132476,180,DE-BW,13,,,3,,
22-03-2020,8327,Tuttlingen,132476,180,DE-BW,13,,,0,,
23-03-2020,8327,Tuttlingen,132476,180,DE-BW,15,,,2,,
24-03-2020,8327,Tuttlingen,132476,180,DE-BW,15,,,0,,
25-03-2020,8327,Tuttlingen,132476,180,DE-BW,32,,,17,,
26-03-2020,8327,Tuttlingen,132476,180,DE-BW,40,,,8,,
27-03-2020,8327,Tuttlingen,132476,180,DE-BW,74,2,,34,,
28-03-2020,8327,Tuttlingen,132476,180,DE-BW,85,3,,11,,1
29-03-2020,8327,Tuttlingen,132476,180,DE-BW,111,,,26,,
30-03-2020,8327,Tuttlingen,132476,180,DE-BW,137,3,3,26,,
31-03-2020,8327,Tuttlingen,132476,180,DE-BW,163,4,6,26,3,1
01-04-2020,8327,Tuttlingen,132476,180,DE-BW,181,4,6,18,0,0
02-04-2020,8327,Tuttlingen,132476,180,DE-BW,193,4,6,12,0,0
03-04-2020,8327,Tuttlingen,132476,180,DE-BW,212,4,6,19,0,0
04-04-2020,8327,Tuttlingen,132476,180,DE-BW,253,4,13,41,7,0
05-04-2020,8327,Tuttlingen,132476,180,DE-BW,286,4,25,33,12,0
06-04-2020,8327,Tuttlingen,132476,180,DE-BW,299,5,34,13,9,1
07-04-2020,8327,Tuttlingen,132476,180,DE-BW,318,5,45,19,11,0
08-04-2020,8327,Tuttlingen,132476,180,DE-BW,322,6,48,4,3,1
09-04-2020,8327,Tuttlingen,132476,180,DE-BW,336,7,49,14,1,1
10-04-2020,8327,Tuttlingen,132476,180,DE-BW,349,7,49,13,0,0
11-04-2020,8327,Tuttlingen,132476,180,DE-BW,357,7,71,8,22,0
12-04-2020,8327,Tuttlingen,132476,180,DE-BW,368,7,71,11,0,0
13-04-2020,8327,Tuttlingen,132476,180,DE-BW,368,7,71,0,0,0
14-04-2020,8327,Tuttlingen,132476,180,DE-BW,372,8,80,4,9,1
15-04-2020,8327,Tuttlingen,132476,180,DE-BW,379,9,104,7,24,1
16-04-2020,8327,Tuttlingen,132476,180,DE-BW,388,9,109,9,5,0
17-04-2020,8327,Tuttlingen,132476,180,DE-BW,401,10,118,13,9,1
18-04-2020,8327,Tuttlingen,132476,180,DE-BW,407,10,118,6,0,0
19-04-2020,8327,Tuttlingen,132476,180,DE-BW,410,10,118,3,0,0
20-04-2020,8327,Tuttlingen,132476,180,DE-BW,411,10,146,1,28,0
21-04-2020,8327,Tuttlingen,132476,180,DE-BW,417,10,154,6,8,0
22-04-2020,8327,Tuttlingen,132476,180,DE-BW,417,11,184,0,30,1
23-04-2020,8327,Tuttlingen,132476,180,DE-BW,424,12,232,7,48,1
24-04-2020,8327,Tuttlingen,132476,180,DE-BW,432,12,255,8,23,0
25-04-2020,8327,Tuttlingen,132476,180,DE-BW,435,12,255,3,0,0
26-04-2020,8327,Tuttlingen,132476,180,DE-BW,435,12,325,0,70,0
27-04-2020,8327,Tuttlingen,132476,180,DE-BW,477,13,316,42,-9,1
28-04-2020,8327,Tuttlingen,132476,180,DE-BW,470,13,325,-7,9,0
29-04-2020,8327,Tuttlingen,132476,180,DE-BW,472,14,333,2,8,1
30-04-2020,8327,Tuttlingen,132476,180,DE-BW,474,14,339,2,6,0
01-05-2020,8327,Tuttlingen,132476,180,DE-BW,468,14,339,-6,0,0
02-05-2020,8327,Tuttlingen,132476,180,DE-BW,477,14,339,9,0,0
03-05-2020,8327,Tuttlingen,132476,180,DE-BW,480,14,339,3,0,0
04-05-2020,8327,Tuttlingen,132476,180,DE-BW,483,14,339,3,0,0
05-05-2020,8327,Tuttlingen,132476,180,DE-BW,483,16,339,0,0,2
06-05-2020,8327,Tuttlingen,132476,180,DE-BW,484,16,363,1,24,0
07-05-2020,8327,Tuttlingen,132476,180,DE-BW,487,17,369,3,6,1
08-05-2020,8327,Tuttlingen,132476,180,DE-BW,491,17,387,4,18,0
09-05-2020,8327,Tuttlingen,132476,180,DE-BW,491,17,387,0,0,0
10-05-2020,8327,Tuttlingen,132476,180,DE-BW,492,17,387,1,0,0
11-05-2020,8327,Tuttlingen,132476,180,DE-BW,492,17,387,0,0,0
12-05-2020,8327,Tuttlingen,132476,180,DE-BW,495,17,405,3,18,0
13-05-2020,8327,Tuttlingen,132476,180,DE-BW,495,17,405,0,0,0
14-05-2020,8327,Tuttlingen,132476,180,DE-BW,495,19,413,0,8,2
15-05-2020,8327,Tuttlingen,132476,180,DE-BW,497,19,413,2,0,0
16-05-2020,8327,Tuttlingen,132476,180,DE-BW,497,21,420,0,7,2
17-05-2020,8327,Tuttlingen,132476,180,DE-BW,497,21,420,0,0,0
18-05-2020,8327,Tuttlingen,132476,180,DE-BW,497,21,427,0,7,0
19-05-2020,8327,Tuttlingen,132476,180,DE-BW,497,21,431,0,4,0
20-05-2020,8327,Tuttlingen,132476,180,DE-BW,497,21,437,0,6,0
21-05-2020,8327,Tuttlingen,132476,180,DE-BW,498,21,437,1,0,0
22-05-2020,8327,Tuttlingen,132476,180,DE-BW,498,21,440,0,3,0
23-05-2020,8327,Tuttlingen,132476,180,DE-BW,499,21,440,1,0,0
24-05-2020,8327,Tuttlingen,132476,180,DE-BW,499,21,440,0,0,0
25-05-2020,8327,Tuttlingen,132476,180,DE-BW,499,21,440,0,0,0
26-05-2020,8327,Tuttlingen,132476,180,DE-BW,499,22,448,0,8,1
27-05-2020,8327,Tuttlingen,132476,180,DE-BW,499,22,449,0,1,0
28-05-2020,8327,Tuttlingen,132476,180,DE-BW,500,22,449,1,0,0
29-05-2020,8327,Tuttlingen,132476,180,DE-BW,502,22,456,2,7,0
30-05-2020,8327,Tuttlingen,132476,180,DE-BW,502,22,456,0,0,0
31-05-2020,8327,Tuttlingen,132476,180,DE-BW,502,22,456,0,0,0
01-06-2020,8327,Tuttlingen,132476,180,DE-BW,502,22,456,0,0,0
02-06-2020,8327,Tuttlingen,132476,180,DE-BW,502,22,456,0,0,0
04-03-2020,8335,Konstanz,270568,330,DE-BW,0,,,,,
05-03-2020,8335,Konstanz,270568,330,DE-BW,0,,,0,,
06-03-2020,8335,Konstanz,270568,330,DE-BW,0,,,0,,
07-03-2020,8335,Konstanz,270568,330,DE-BW,0,,,0,,
08-03-2020,8335,Konstanz,270568,330,DE-BW,1,,,1,,
09-03-2020,8335,Konstanz,270568,330,DE-BW,1,,,0,,
10-03-2020,8335,Konstanz,270568,330,DE-BW,1,,,0,,
11-03-2020,8335,Konstanz,270568,330,DE-BW,1,,,0,,
12-03-2020,8335,Konstanz,270568,330,DE-BW,2,,,1,,
13-03-2020,8335,Konstanz,270568,330,DE-BW,10,,,8,,
14-03-2020,8335,Konstanz,270568,330,DE-BW,23,,,13,,
15-03-2020,8335,Konstanz,270568,330,DE-BW,28,,,5,,
16-03-2020,8335,Konstanz,270568,330,DE-BW,28,,,0,,
17-03-2020,8335,Konstanz,270568,330,DE-BW,36,,,8,,
18-03-2020,8335,Konstanz,270568,330,DE-BW,45,,,9,,
19-03-2020,8335,Konstanz,270568,330,DE-BW,45,,,0,,
20-03-2020,8335,Konstanz,270568,330,DE-BW,62,,,17,,
21-03-2020,8335,Konstanz,270568,330,DE-BW,69,,,7,,
22-03-2020,8335,Konstanz,270568,330,DE-BW,84,,,15,,
23-03-2020,8335,Konstanz,270568,330,DE-BW,84,,,0,,
24-03-2020,8335,Konstanz,270568,330,DE-BW,91,,,7,,
25-03-2020,8335,Konstanz,270568,330,DE-BW,95,,,4,,
26-03-2020,8335,Konstanz,270568,330,DE-BW,110,,,15,,
27-03-2020,8335,Konstanz,270568,330,DE-BW,118,1,,8,,
28-03-2020,8335,Konstanz,270568,330,DE-BW,136,1,,18,,0
29-03-2020,8335,Konstanz,270568,330,DE-BW,145,,,9,,
30-03-2020,8335,Konstanz,270568,330,DE-BW,145,1,44,0,,
31-03-2020,8335,Konstanz,270568,330,DE-BW,185,2,60,40,16,1
01-04-2020,8335,Konstanz,270568,330,DE-BW,203,2,69,18,9,0
02-04-2020,8335,Konstanz,270568,330,DE-BW,234,2,78,31,9,0
03-04-2020,8335,Konstanz,270568,330,DE-BW,247,2,82,13,4,0
04-04-2020,8335,Konstanz,270568,330,DE-BW,262,2,82,15,0,0
05-04-2020,8335,Konstanz,270568,330,DE-BW,267,2,82,5,0,0
06-04-2020,8335,Konstanz,270568,330,DE-BW,267,4,97,0,15,2
07-04-2020,8335,Konstanz,270568,330,DE-BW,307,5,108,40,11,1
08-04-2020,8335,Konstanz,270568,330,DE-BW,327,5,120,20,12,0
09-04-2020,8335,Konstanz,270568,330,DE-BW,336,5,133,9,13,0
10-04-2020,8335,Konstanz,270568,330,DE-BW,360,5,133,24,0,0
11-04-2020,8335,Konstanz,270568,330,DE-BW,360,5,152,0,19,0
12-04-2020,8335,Konstanz,270568,330,DE-BW,386,5,152,26,0,0
13-04-2020,8335,Konstanz,270568,330,DE-BW,386,5,158,0,6,0
14-04-2020,8335,Konstanz,270568,330,DE-BW,394,5,171,8,13,0
15-04-2020,8335,Konstanz,270568,330,DE-BW,400,5,183,6,12,0
16-04-2020,8335,Konstanz,270568,330,DE-BW,405,8,196,5,13,3
17-04-2020,8335,Konstanz,270568,330,DE-BW,410,8,211,5,15,0
18-04-2020,8335,Konstanz,270568,330,DE-BW,424,8,211,14,0,0
19-04-2020,8335,Konstanz,270568,330,DE-BW,424,8,211,0,0,0
20-04-2020,8335,Konstanz,270568,330,DE-BW,424,8,241,0,30,0
21-04-2020,8335,Konstanz,270568,330,DE-BW,436,8,262,12,21,0
22-04-2020,8335,Konstanz,270568,330,DE-BW,437,8,280,1,18,0
23-04-2020,8335,Konstanz,270568,330,DE-BW,447,8,293,10,13,0
24-04-2020,8335,Konstanz,270568,330,DE-BW,452,8,306,5,13,0
25-04-2020,8335,Konstanz,270568,330,DE-BW,454,8,306,2,0,0
26-04-2020,8335,Konstanz,270568,330,DE-BW,454,8,306,0,0,0
27-04-2020,8335,Konstanz,270568,330,DE-BW,454,9,320,0,14,1
28-04-2020,8335,Konstanz,270568,330,DE-BW,464,10,332,10,12,1
29-04-2020,8335,Konstanz,270568,330,DE-BW,472,10,345,8,13,0
30-04-2020,8335,Konstanz,270568,330,DE-BW,472,10,353,0,8,0
01-05-2020,8335,Konstanz,270568,330,DE-BW,476,10,353,4,0,0
02-05-2020,8335,Konstanz,270568,330,DE-BW,476,11,366,0,13,1
03-05-2020,8335,Konstanz,270568,330,DE-BW,482,11,366,6,0,0
04-05-2020,8335,Konstanz,270568,330,DE-BW,482,12,375,0,9,1
05-05-2020,8335,Konstanz,270568,330,DE-BW,482,12,375,0,0,0
06-05-2020,8335,Konstanz,270568,330,DE-BW,482,12,386,0,11,0
07-05-2020,8335,Konstanz,270568,330,DE-BW,486,12,392,4,6,0
08-05-2020,8335,Konstanz,270568,330,DE-BW,488,12,393,2,1,0
09-05-2020,8335,Konstanz,270568,330,DE-BW,489,12,393,1,0,0
10-05-2020,8335,Konstanz,270568,330,DE-BW,489,12,393,0,0,0
11-05-2020,8335,Konstanz,270568,330,DE-BW,489,12,393,0,0,0
12-05-2020,8335,Konstanz,270568,330,DE-BW,492,12,415,3,22,0
13-05-2020,8335,Konstanz,270568,330,DE-BW,494,13,423,2,8,1
14-05-2020,8335,Konstanz,270568,330,DE-BW,495,13,435,1,12,0
15-05-2020,8335,Konstanz,270568,330,DE-BW,496,13,438,1,3,0
16-05-2020,8335,Konstanz,270568,330,DE-BW,496,13,438,0,0,0
17-05-2020,8335,Konstanz,270568,330,DE-BW,496,13,438,0,0,0
18-05-2020,8335,Konstanz,270568,330,DE-BW,496,14,452,0,14,1
19-05-2020,8335,Konstanz,270568,330,DE-BW,496,14,455,0,3,0
20-05-2020,8335,Konstanz,270568,330,DE-BW,496,14,457,0,2,0
21-05-2020,8335,Konstanz,270568,330,DE-BW,497,14,457,1,0,0
22-05-2020,8335,Konstanz,270568,330,DE-BW,497,14,459,0,2,0
23-05-2020,8335,Konstanz,270568,330,DE-BW,498,14,459,1,0,0
24-05-2020,8335,Konstanz,270568,330,DE-BW,498,14,459,0,0,0
25-05-2020,8335,Konstanz,270568,330,DE-BW,498,14,459,0,0,0
26-05-2020,8335,Konstanz,270568,330,DE-BW,500,15,461,2,2,1
27-05-2020,8335,Konstanz,270568,330,DE-BW,502,15,461,2,0,0
28-05-2020,8335,Konstanz,270568,330,DE-BW,502,15,467,0,6,0
29-05-2020,8335,Konstanz,270568,330,DE-BW,502,15,483,0,16,0
30-05-2020,8335,Konstanz,270568,330,DE-BW,503,15,483,1,0,0
31-05-2020,8335,Konstanz,270568,330,DE-BW,503,15,483,0,0,0
01-06-2020,8335,Konstanz,270568,330,DE-BW,503,15,483,0,0,0
02-06-2020,8335,Konstanz,270568,330,DE-BW,503,15,483,0,0,0
04-03-2020,8336,Lörrach,220606,273,DE-BW,1,,,,,
05-03-2020,8336,Lörrach,220606,273,DE-BW,1,,,0,,
06-03-2020,8336,Lörrach,220606,273,DE-BW,1,,,0,,
