stateCode,reportDate,source,cases,deaths,population_number,population_density
DE-HB,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),894,31,671000,1599
DE-HH,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4834,164,1787000,2366
DE-HE,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8539,376,6176000,293
DE-MV,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),701,19,1612000,69
DE-NI,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10639,479,7927000,167
DE-NW,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),33729,1303,17866000,524
DE-RP,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6347,182,4053000,204
DE-SL,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2656,140,996000,388
DE-SN,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4749,170,4085000,221
DE-ST,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1587,47,2245000,110
DE-SH,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2744,126,2859000,181
DE-TH,2020-05-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2367,99,2171000,134
DE-BW,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),33582,1526,10880000,304
DE-BY,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),44221,2130,12844000,182
DE-BE,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6086,159,3520000,3948
DE-BB,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3036,152,2485000,84
DE-HB,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),919,31,671000,1599
DE-HH,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4855,172,1787000,2366
DE-HE,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8655,394,6176000,293
DE-MV,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),712,20,1612000,69
DE-NI,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10742,494,7927000,167
DE-NW,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),34146,1367,17866000,524
DE-RP,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6393,191,4053000,204
DE-SL,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2663,143,996000,388
DE-SN,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4788,178,4085000,221
DE-ST,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1601,48,2245000,110
DE-SH,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2825,132,2859000,181
DE-TH,2020-05-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2441,107,2171000,134
DE-BW,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),33904,1573,10880000,304
DE-BY,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),44760,2221,12844000,182
DE-BE,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6203,163,3520000,3948
DE-BB,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3124,159,2485000,84
DE-HB,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1000,31,671000,1599
DE-HH,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4907,194,1787000,2366
DE-HE,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8837,408,6176000,293
DE-MV,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),720,20,1612000,69
DE-NI,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10911,511,7927000,167
DE-NW,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),34692,1410,17866000,524
DE-RP,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6453,196,4053000,204
DE-SL,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2693,145,996000,388
DE-SN,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4875,186,4085000,221
DE-ST,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1635,48,2245000,110
DE-SH,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2893,133,2859000,181
DE-TH,2020-05-08,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2527,113,2171000,134
DE-BW,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),34424,1621,10880000,304
DE-BY,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),45442,2289,12844000,182
DE-BE,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6272,165,3520000,3948
DE-BB,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3179,164,2485000,84
DE-HB,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1061,33,671000,1599
DE-HH,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4951,204,1787000,2366
DE-HE,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9059,425,6176000,293
DE-MV,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),730,21,1612000,69
DE-NI,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11157,526,7927000,167
DE-NW,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35503,1457,17866000,524
DE-RP,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6558,206,4053000,204
DE-SL,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2713,149,996000,388
DE-SN,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4979,192,4085000,221
DE-ST,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1653,50,2245000,110
DE-SH,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2978,134,2859000,181
DE-TH,2020-05-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2619,124,2171000,134
DE-BW,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),34766,1683,10880000,304
DE-BY,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),46040,2356,12844000,182
DE-BE,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6393,177,3520000,3948
DE-BB,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3214,166,2485000,84
DE-HB,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1134,36,671000,1599
DE-HH,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),4976,228,1787000,2366
DE-HE,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9227,439,6176000,293
DE-MV,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),742,21,1612000,69
DE-NI,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11289,555,7927000,167
DE-NW,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36052,1505,17866000,524
DE-RP,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6639,219,4053000,204
DE-SL,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2727,154,996000,388
DE-SN,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5070,200,4085000,221
DE-ST,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1678,54,2245000,110
DE-SH,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3014,135,2859000,181
DE-TH,2020-05-15,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2698,139,2171000,134
DE-BW,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35012,1723,10880000,304
DE-BY,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),46551,2394,12844000,182
DE-BE,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6474,182,3520000,3948
DE-BB,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3231,168,2485000,84
DE-HB,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1242,36,671000,1599
DE-HH,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5034,234,1787000,2366
DE-HE,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9394,454,6176000,293
DE-MV,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),754,21,1612000,69
DE-NI,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11459,567,7927000,167
DE-NW,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36690,1534,17866000,524
DE-RP,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6718,227,4053000,204
DE-SL,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2729,163,996000,388
DE-SN,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5135,201,4085000,221
DE-ST,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1685,54,2245000,110
DE-SH,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3020,136,2859000,181
DE-TH,2020-05-18,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2763,144,2171000,134
DE-BW,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35307,1756,10880000,304
DE-BY,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),47100,2456,12844000,182
DE-BE,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6611,191,3520000,3948
DE-BB,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3253,170,2485000,84
DE-HB,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1301,39,671000,1599
DE-HH,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5055,240,1787000,2366
DE-HE,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9718,471,6176000,293
DE-MV,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),766,21,1612000,69
DE-NI,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11755,588,7927000,167
DE-NW,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),37289,1572,17866000,524
DE-RP,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6796,233,4053000,204
DE-SL,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2730,166,996000,388
DE-SN,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5226,204,4085000,221
DE-ST,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1700,54,2245000,110
DE-SH,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3077,140,2859000,181
DE-TH,2020-05-23,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2863,154,2171000,134
DE-BW,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35478,1785,10880000,304
DE-BY,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),47502,2497,12844000,182
DE-BE,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6672,193,3520000,3948
DE-BB,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3277,172,2485000,84
DE-HB,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1325,39,671000,1599
DE-HH,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5066,242,1787000,2366
DE-HE,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),9914,478,6176000,293
DE-MV,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),767,21,1612000,69
DE-NI,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),11861,604,7927000,167
DE-NW,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),37721,1592,17866000,524
DE-RP,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6822,235,4053000,204
DE-SL,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2745,168,996000,388
DE-SN,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5257,208,4085000,221
DE-ST,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1707,55,2245000,110
DE-SH,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3084,144,2859000,181
DE-TH,2020-05-27,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2934,159,2171000,134
DE-BW,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35641,1807,10880000,304
DE-BY,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),47829,2513,12844000,182
DE-BE,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6799,198,3520000,3948
DE-BB,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3304,172,2485000,84
DE-HB,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1406,40,671000,1599
DE-HH,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5081,246,1787000,2366
DE-HE,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10064,487,6176000,293
DE-MV,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),769,21,1612000,69
DE-NI,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),12196,614,7927000,167
DE-NW,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),38035,1618,17866000,524
DE-RP,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6896,236,4053000,204
DE-SL,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2750,169,996000,388
DE-SN,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5301,213,4085000,221
DE-ST,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1713,56,2245000,110
DE-SH,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3108,149,2859000,181
DE-TH,2020-05-31,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3014,165,2171000,134
DE-BW,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35697,1822,10880000,304
DE-BY,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),47945,2521,12844000,182
DE-BE,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6873,198,3520000,3948
DE-BB,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3311,172,2485000,84
DE-HB,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1450,41,671000,1599
DE-HH,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5098,253,1787000,2366
DE-HE,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10111,488,6176000,293
DE-MV,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),769,21,1612000,69
DE-NI,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),12313,618,7927000,167
DE-NW,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),38223,1620,17866000,524
DE-RP,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6915,236,4053000,204
DE-SL,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2757,169,996000,388
DE-SN,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5306,214,4085000,221
DE-ST,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1716,56,2245000,110
DE-SH,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3116,150,2859000,181
DE-TH,2020-06-03,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3051,169,2171000,134
DE-BW,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35744,1835,10880000,304
DE-BY,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48041,2542,12844000,182
DE-BE,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6945,200,3520000,3948
DE-BB,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3321,174,2485000,84
DE-HB,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1502,41,671000,1599
DE-HH,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5106,253,1787000,2366
DE-HE,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10178,490,6176000,293
DE-MV,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),772,21,1612000,69
DE-NI,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),12492,624,7927000,167
DE-NW,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),38432,1633,17866000,524
DE-RP,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),6933,236,4053000,204
DE-SL,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2784,172,996000,388
DE-SN,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5318,214,4085000,221
DE-ST,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1720,56,2245000,110
DE-SH,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3116,151,2859000,181
DE-TH,2020-06-05,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3079,171,2171000,134
DE-BW,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35893,1855,10880000,304
DE-BY,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48331,2587,12844000,182
DE-BE,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7135,208,3520000,3948
DE-BB,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3337,174,2485000,84
DE-HB,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1574,42,671000,1599
DE-HH,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5133,254,1787000,2366
DE-HE,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10334,497,6176000,293
DE-MV,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),783,21,1612000,69
DE-NI,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),12946,631,7927000,167
DE-NW,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),39093,1655,17866000,524
DE-RP,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7017,237,4053000,204
DE-SL,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2803,174,996000,388
DE-SN,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5344,221,4085000,221
DE-ST,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1739,56,2245000,110
DE-SH,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3126,153,2859000,181
DE-TH,2020-06-11,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3149,178,2171000,134
DE-BW,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36007,1864,10880000,304
DE-BY,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48090,2590,12844000,182
DE-BE,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7368,208,3520000,3948
DE-BB,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3358,175,2485000,84
DE-HB,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1597,47,671000,1599
DE-HH,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5146,255,1787000,2366
DE-HE,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10386,500,6176000,293
DE-MV,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),789,21,1612000,69
DE-NI,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13130,635,7927000,167
DE-NW,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),39465,1658,17866000,524
DE-RP,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7040,238,4053000,204
DE-SL,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2805,174,996000,388
DE-SN,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5348,221,4085000,221
DE-ST,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1780,57,2245000,110
DE-SH,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3131,156,2859000,181
DE-TH,2020-06-16,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3199,179,2171000,134
DE-BW,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),36090,1875,10880000,304
DE-BY,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48196,2602,12844000,182
DE-BE,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7602,211,3520000,3948
DE-BB,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3388,175,2485000,84
DE-HB,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1631,48,671000,1599
DE-HH,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5155,259,1787000,2366
DE-HE,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),10500,504,6176000,293
DE-MV,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),796,21,1612000,69
DE-NI,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),13363,640,7927000,167
DE-NW,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),40176,1674,17866000,524
DE-RP,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),7077,239,4053000,204
DE-SL,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),2817,175,996000,388
DE-SN,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),5386,222,4085000,221
DE-ST,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),1824,58,2245000,110
DE-SH,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3142,157,2859000,181
DE-TH,2020-06-19,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3222,183,2171000,134
DE-BW,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),35873,1880,10880000,304
DE-BY,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),48442,2624,12844000,182
DE-BE,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),8020,212,3520000,3948
DE-BB,2020-06-25,ZON/Berliner Morgenpost (via github.com/jgehrcke/covid-19-germany-gae),3454,175,2485000,84
