reportDate,country_name_german,cases,deaths,source,countryCode,population_number,population_density
15-03-2020,Israel,213,0,ZON,IL,8891800,428
16-03-2020,Israel,218,0,ZON,IL,8891800,428
17-03-2020,Israel,250,0,ZON,IL,8891800,428
18-03-2020,Israel,304,0,ZON,IL,8891800,428
19-03-2020,Israel,427,0,ZON,IL,8891800,428
20-03-2020,Israel,529,0,ZON,IL,8891800,428
21-03-2020,Israel,712,1,ZON,IL,8891800,428
22-03-2020,Israel,883,1,ZON,IL,8891800,428
23-03-2020,Israel,1071,1,ZON,IL,8891800,428
24-03-2020,Israel,1238,3,ZON,IL,8891800,428
25-03-2020,Israel,2369,5,ZON,IL,8891800,428
26-03-2020,Israel,2693,8,ZON,IL,8891800,428
27-03-2020,Israel,3035,12,ZON,IL,8891800,428
28-03-2020,Israel,3619,12,ZON,IL,8891800,428
29-03-2020,Israel,4247,15,ZON,IL,8891800,428
30-03-2020,Israel,4695,16,ZON,IL,8891800,428
31-03-2020,Israel,5358,20,ZON,IL,8891800,428
01-04-2020,Israel,6092,26,ZON,IL,8891800,428
22-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
23-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
24-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
25-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
26-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
27-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
28-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
29-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
30-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
31-01-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
01-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
02-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
03-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
04-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
05-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
06-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
07-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
08-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
09-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
10-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
11-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
12-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
13-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
14-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
15-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
16-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
17-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
18-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
19-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
20-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
21-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
22-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
23-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
24-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
25-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
26-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
27-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
28-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
29-02-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
01-03-2020,Saudi-Arabien,0,0,ZON,SA,33000000,14
02-03-2020,Saudi-Arabien,1,0,ZON,SA,33000000,14
03-03-2020,Saudi-Arabien,1,0,ZON,SA,33000000,14
04-03-2020,Saudi-Arabien,1,0,ZON,SA,33000000,14
05-03-2020,Saudi-Arabien,5,0,ZON,SA,33000000,14
06-03-2020,Saudi-Arabien,5,0,ZON,SA,33000000,14
07-03-2020,Saudi-Arabien,5,0,ZON,SA,33000000,14
08-03-2020,Saudi-Arabien,11,0,ZON,SA,33000000,14
09-03-2020,Saudi-Arabien,15,0,ZON,SA,33000000,14
10-03-2020,Saudi-Arabien,20,0,ZON,SA,33000000,14
11-03-2020,Saudi-Arabien,21,0,ZON,SA,33000000,14
12-03-2020,Saudi-Arabien,45,0,ZON,SA,33000000,14
13-03-2020,Saudi-Arabien,86,0,ZON,SA,33000000,14
14-03-2020,Saudi-Arabien,103,0,ZON,SA,33000000,14
15-03-2020,Saudi-Arabien,103,0,ZON,SA,33000000,14
16-03-2020,Saudi-Arabien,118,0,ZON,SA,33000000,14
17-03-2020,Saudi-Arabien,171,0,ZON,SA,33000000,14
18-03-2020,Saudi-Arabien,171,0,ZON,SA,33000000,14
19-03-2020,Saudi-Arabien,274,0,ZON,SA,33000000,14
20-03-2020,Saudi-Arabien,344,0,ZON,SA,33000000,14
21-03-2020,Saudi-Arabien,392,0,ZON,SA,33000000,14
22-03-2020,Saudi-Arabien,511,0,ZON,SA,33000000,14
23-03-2020,Saudi-Arabien,562,0,ZON,SA,33000000,14
24-03-2020,Saudi-Arabien,767,1,ZON,SA,33000000,14
25-03-2020,Saudi-Arabien,900,2,ZON,SA,33000000,14
26-03-2020,Saudi-Arabien,1012,3,ZON,SA,33000000,14
27-03-2020,Saudi-Arabien,1104,3,ZON,SA,33000000,14
28-03-2020,Saudi-Arabien,1203,4,ZON,SA,33000000,14
29-03-2020,Saudi-Arabien,1299,8,ZON,SA,33000000,14
30-03-2020,Saudi-Arabien,1453,8,ZON,SA,33000000,14
31-03-2020,Saudi-Arabien,1563,10,ZON,SA,33000000,14
01-04-2020,Saudi-Arabien,1720,16,ZON,SA,33000000,14
22-01-2020,Kuwait,0,0,ZON,KW,4660000,261
23-01-2020,Kuwait,0,0,ZON,KW,4660000,261
24-01-2020,Kuwait,0,0,ZON,KW,4660000,261
25-01-2020,Kuwait,0,0,ZON,KW,4660000,261
26-01-2020,Kuwait,0,0,ZON,KW,4660000,261
27-01-2020,Kuwait,0,0,ZON,KW,4660000,261
28-01-2020,Kuwait,0,0,ZON,KW,4660000,261
29-01-2020,Kuwait,0,0,ZON,KW,4660000,261
30-01-2020,Kuwait,0,0,ZON,KW,4660000,261
31-01-2020,Kuwait,0,0,ZON,KW,4660000,261
01-02-2020,Kuwait,0,0,ZON,KW,4660000,261
02-02-2020,Kuwait,0,0,ZON,KW,4660000,261
03-02-2020,Kuwait,0,0,ZON,KW,4660000,261
04-02-2020,Kuwait,0,0,ZON,KW,4660000,261
05-02-2020,Kuwait,0,0,ZON,KW,4660000,261
06-02-2020,Kuwait,0,0,ZON,KW,4660000,261
07-02-2020,Kuwait,0,0,ZON,KW,4660000,261
08-02-2020,Kuwait,0,0,ZON,KW,4660000,261
09-02-2020,Kuwait,0,0,ZON,KW,4660000,261
10-02-2020,Kuwait,0,0,ZON,KW,4660000,261
11-02-2020,Kuwait,0,0,ZON,KW,4660000,261
12-02-2020,Kuwait,0,0,ZON,KW,4660000,261
13-02-2020,Kuwait,0,0,ZON,KW,4660000,261
14-02-2020,Kuwait,0,0,ZON,KW,4660000,261
15-02-2020,Kuwait,0,0,ZON,KW,4660000,261
16-02-2020,Kuwait,0,0,ZON,KW,4660000,261
17-02-2020,Kuwait,0,0,ZON,KW,4660000,261
18-02-2020,Kuwait,0,0,ZON,KW,4660000,261
19-02-2020,Kuwait,0,0,ZON,KW,4660000,261
20-02-2020,Kuwait,0,0,ZON,KW,4660000,261
21-02-2020,Kuwait,0,0,ZON,KW,4660000,261
22-02-2020,Kuwait,0,0,ZON,KW,4660000,261
23-02-2020,Kuwait,0,0,ZON,KW,4660000,261
24-02-2020,Kuwait,1,0,ZON,KW,4660000,261
25-02-2020,Kuwait,11,0,ZON,KW,4660000,261
26-02-2020,Kuwait,26,0,ZON,KW,4660000,261
27-02-2020,Kuwait,43,0,ZON,KW,4660000,261
28-02-2020,Kuwait,45,0,ZON,KW,4660000,261
29-02-2020,Kuwait,45,0,ZON,KW,4660000,261
01-03-2020,Kuwait,45,0,ZON,KW,4660000,261
02-03-2020,Kuwait,56,0,ZON,KW,4660000,261
03-03-2020,Kuwait,56,0,ZON,KW,4660000,261
04-03-2020,Kuwait,56,0,ZON,KW,4660000,261
05-03-2020,Kuwait,58,0,ZON,KW,4660000,261
06-03-2020,Kuwait,58,0,ZON,KW,4660000,261
07-03-2020,Kuwait,61,0,ZON,KW,4660000,261
08-03-2020,Kuwait,64,0,ZON,KW,4660000,261
09-03-2020,Kuwait,64,0,ZON,KW,4660000,261
10-03-2020,Kuwait,69,0,ZON,KW,4660000,261
11-03-2020,Kuwait,72,0,ZON,KW,4660000,261
12-03-2020,Kuwait,80,0,ZON,KW,4660000,261
13-03-2020,Kuwait,80,0,ZON,KW,4660000,261
14-03-2020,Kuwait,104,0,ZON,KW,4660000,261
15-03-2020,Kuwait,112,0,ZON,KW,4660000,261
16-03-2020,Kuwait,123,0,ZON,KW,4660000,261
17-03-2020,Kuwait,130,0,ZON,KW,4660000,261
18-03-2020,Kuwait,142,0,ZON,KW,4660000,261
19-03-2020,Kuwait,148,0,ZON,KW,4660000,261
20-03-2020,Kuwait,159,0,ZON,KW,4660000,261
21-03-2020,Kuwait,176,0,ZON,KW,4660000,261
22-03-2020,Kuwait,188,0,ZON,KW,4660000,261
23-03-2020,Kuwait,189,0,ZON,KW,4660000,261
24-03-2020,Kuwait,191,0,ZON,KW,4660000,261
25-03-2020,Kuwait,195,0,ZON,KW,4660000,261
26-03-2020,Kuwait,208,0,ZON,KW,4660000,261
27-03-2020,Kuwait,225,0,ZON,KW,4660000,261
28-03-2020,Kuwait,235,0,ZON,KW,4660000,261
29-03-2020,Kuwait,255,0,ZON,KW,4660000,261
30-03-2020,Kuwait,266,0,ZON,KW,4660000,261
31-03-2020,Kuwait,289,0,ZON,KW,4660000,261
01-04-2020,Kuwait,317,0,ZON,KW,4660000,261
22-01-2020,Marokko,0,0,ZON,MA,36029138,80
23-01-2020,Marokko,0,0,ZON,MA,36029138,80
24-01-2020,Marokko,0,0,ZON,MA,36029138,80
25-01-2020,Marokko,0,0,ZON,MA,36029138,80
26-01-2020,Marokko,0,0,ZON,MA,36029138,80
27-01-2020,Marokko,0,0,ZON,MA,36029138,80
28-01-2020,Marokko,0,0,ZON,MA,36029138,80
29-01-2020,Marokko,0,0,ZON,MA,36029138,80
30-01-2020,Marokko,0,0,ZON,MA,36029138,80
31-01-2020,Marokko,0,0,ZON,MA,36029138,80
01-02-2020,Marokko,0,0,ZON,MA,36029138,80
02-02-2020,Marokko,0,0,ZON,MA,36029138,80
03-02-2020,Marokko,0,0,ZON,MA,36029138,80
04-02-2020,Marokko,0,0,ZON,MA,36029138,80
05-02-2020,Marokko,0,0,ZON,MA,36029138,80
06-02-2020,Marokko,0,0,ZON,MA,36029138,80
07-02-2020,Marokko,0,0,ZON,MA,36029138,80
08-02-2020,Marokko,0,0,ZON,MA,36029138,80
09-02-2020,Marokko,0,0,ZON,MA,36029138,80
10-02-2020,Marokko,0,0,ZON,MA,36029138,80
11-02-2020,Marokko,0,0,ZON,MA,36029138,80
12-02-2020,Marokko,0,0,ZON,MA,36029138,80
13-02-2020,Marokko,0,0,ZON,MA,36029138,80
14-02-2020,Marokko,0,0,ZON,MA,36029138,80
15-02-2020,Marokko,0,0,ZON,MA,36029138,80
16-02-2020,Marokko,0,0,ZON,MA,36029138,80
17-02-2020,Marokko,0,0,ZON,MA,36029138,80
18-02-2020,Marokko,0,0,ZON,MA,36029138,80
19-02-2020,Marokko,0,0,ZON,MA,36029138,80
20-02-2020,Marokko,0,0,ZON,MA,36029138,80
21-02-2020,Marokko,0,0,ZON,MA,36029138,80
22-02-2020,Marokko,0,0,ZON,MA,36029138,80
23-02-2020,Marokko,0,0,ZON,MA,36029138,80
24-02-2020,Marokko,0,0,ZON,MA,36029138,80
25-02-2020,Marokko,0,0,ZON,MA,36029138,80
26-02-2020,Marokko,0,0,ZON,MA,36029138,80
27-02-2020,Marokko,0,0,ZON,MA,36029138,80
28-02-2020,Marokko,0,0,ZON,MA,36029138,80
29-02-2020,Marokko,0,0,ZON,MA,36029138,80
01-03-2020,Marokko,0,0,ZON,MA,36029138,80
02-03-2020,Marokko,1,0,ZON,MA,36029138,80
03-03-2020,Marokko,1,0,ZON,MA,36029138,80
04-03-2020,Marokko,1,0,ZON,MA,36029138,80
05-03-2020,Marokko,2,0,ZON,MA,36029138,80
06-03-2020,Marokko,2,0,ZON,MA,36029138,80
07-03-2020,Marokko,2,0,ZON,MA,36029138,80
08-03-2020,Marokko,2,0,ZON,MA,36029138,80
09-03-2020,Marokko,2,0,ZON,MA,36029138,80
10-03-2020,Marokko,3,1,ZON,MA,36029138,80
11-03-2020,Marokko,5,1,ZON,MA,36029138,80
12-03-2020,Marokko,6,1,ZON,MA,36029138,80
13-03-2020,Marokko,7,1,ZON,MA,36029138,80
14-03-2020,Marokko,17,1,ZON,MA,36029138,80
15-03-2020,Marokko,28,1,ZON,MA,36029138,80
16-03-2020,Marokko,29,1,ZON,MA,36029138,80
17-03-2020,Marokko,38,2,ZON,MA,36029138,80
18-03-2020,Marokko,49,2,ZON,MA,36029138,80
19-03-2020,Marokko,63,2,ZON,MA,36029138,80
20-03-2020,Marokko,77,3,ZON,MA,36029138,80
21-03-2020,Marokko,96,3,ZON,MA,36029138,80
22-03-2020,Marokko,115,4,ZON,MA,36029138,80
23-03-2020,Marokko,143,4,ZON,MA,36029138,80
24-03-2020,Marokko,170,5,ZON,MA,36029138,80
25-03-2020,Marokko,225,6,ZON,MA,36029138,80
26-03-2020,Marokko,275,11,ZON,MA,36029138,80
27-03-2020,Marokko,345,23,ZON,MA,36029138,80
28-03-2020,Marokko,402,25,ZON,MA,36029138,80
29-03-2020,Marokko,479,26,ZON,MA,36029138,80
30-03-2020,Marokko,556,33,ZON,MA,36029138,80
31-03-2020,Marokko,617,36,ZON,MA,36029138,80
01-04-2020,Marokko,654,39,ZON,MA,36029138,80
22-01-2020,Island,0,0,ZON,IS,357050,3
23-01-2020,Island,0,0,ZON,IS,357050,3
24-01-2020,Island,0,0,ZON,IS,357050,3
25-01-2020,Island,0,0,ZON,IS,357050,3
26-01-2020,Island,0,0,ZON,IS,357050,3
27-01-2020,Island,0,0,ZON,IS,357050,3
28-01-2020,Island,0,0,ZON,IS,357050,3
29-01-2020,Island,0,0,ZON,IS,357050,3
30-01-2020,Island,0,0,ZON,IS,357050,3
31-01-2020,Island,0,0,ZON,IS,357050,3
01-02-2020,Island,0,0,ZON,IS,357050,3
02-02-2020,Island,0,0,ZON,IS,357050,3
03-02-2020,Island,0,0,ZON,IS,357050,3
04-02-2020,Island,0,0,ZON,IS,357050,3
05-02-2020,Island,0,0,ZON,IS,357050,3
06-02-2020,Island,0,0,ZON,IS,357050,3
07-02-2020,Island,0,0,ZON,IS,357050,3
08-02-2020,Island,0,0,ZON,IS,357050,3
09-02-2020,Island,0,0,ZON,IS,357050,3
10-02-2020,Island,0,0,ZON,IS,357050,3
11-02-2020,Island,0,0,ZON,IS,357050,3
12-02-2020,Island,0,0,ZON,IS,357050,3
13-02-2020,Island,0,0,ZON,IS,357050,3
14-02-2020,Island,0,0,ZON,IS,357050,3
15-02-2020,Island,0,0,ZON,IS,357050,3
16-02-2020,Island,0,0,ZON,IS,357050,3
17-02-2020,Island,0,0,ZON,IS,357050,3
18-02-2020,Island,0,0,ZON,IS,357050,3
19-02-2020,Island,0,0,ZON,IS,357050,3
20-02-2020,Island,0,0,ZON,IS,357050,3
21-02-2020,Island,0,0,ZON,IS,357050,3
22-02-2020,Island,0,0,ZON,IS,357050,3
23-02-2020,Island,0,0,ZON,IS,357050,3
24-02-2020,Island,0,0,ZON,IS,357050,3
25-02-2020,Island,0,0,ZON,IS,357050,3
26-02-2020,Island,0,0,ZON,IS,357050,3
27-02-2020,Island,0,0,ZON,IS,357050,3
28-02-2020,Island,1,0,ZON,IS,357050,3
29-02-2020,Island,1,0,ZON,IS,357050,3
01-03-2020,Island,3,0,ZON,IS,357050,3
02-03-2020,Island,6,0,ZON,IS,357050,3
03-03-2020,Island,11,0,ZON,IS,357050,3
04-03-2020,Island,26,0,ZON,IS,357050,3
05-03-2020,Island,34,0,ZON,IS,357050,3
06-03-2020,Island,43,0,ZON,IS,357050,3
07-03-2020,Island,50,0,ZON,IS,357050,3
08-03-2020,Island,50,0,ZON,IS,357050,3
09-03-2020,Island,58,0,ZON,IS,357050,3
10-03-2020,Island,69,0,ZON,IS,357050,3
11-03-2020,Island,85,0,ZON,IS,357050,3
12-03-2020,Island,103,0,ZON,IS,357050,3
13-03-2020,Island,134,0,ZON,IS,357050,3
14-03-2020,Island,156,0,ZON,IS,357050,3
15-03-2020,Island,171,5,ZON,IS,357050,3
16-03-2020,Island,180,0,ZON,IS,357050,3
17-03-2020,Island,220,1,ZON,IS,357050,3
18-03-2020,Island,250,1,ZON,IS,357050,3
19-03-2020,Island,330,1,ZON,IS,357050,3
20-03-2020,Island,409,0,ZON,IS,357050,3
21-03-2020,Island,473,1,ZON,IS,357050,3
22-03-2020,Island,568,1,ZON,IS,357050,3
23-03-2020,Island,588,1,ZON,IS,357050,3
24-03-2020,Island,648,2,ZON,IS,357050,3
25-03-2020,Island,737,2,ZON,IS,357050,3
26-03-2020,Island,802,2,ZON,IS,357050,3
27-03-2020,Island,890,2,ZON,IS,357050,3
28-03-2020,Island,963,2,ZON,IS,357050,3
29-03-2020,Island,1020,2,ZON,IS,357050,3
30-03-2020,Island,1086,2,ZON,IS,357050,3
31-03-2020,Island,1135,2,ZON,IS,357050,3
01-04-2020,Island,1220,2,ZON,IS,357050,3
22-01-2020,Frankreich,0,0,ZON,FR,66628000,103
23-01-2020,Frankreich,0,0,ZON,FR,66628000,103
24-01-2020,Frankreich,2,0,ZON,FR,66628000,103
25-01-2020,Frankreich,3,0,ZON,FR,66628000,103
26-01-2020,Frankreich,3,0,ZON,FR,66628000,103
27-01-2020,Frankreich,3,0,ZON,FR,66628000,103
28-01-2020,Frankreich,4,0,ZON,FR,66628000,103
29-01-2020,Frankreich,5,0,ZON,FR,66628000,103
30-01-2020,Frankreich,5,0,ZON,FR,66628000,103
31-01-2020,Frankreich,5,0,ZON,FR,66628000,103
01-02-2020,Frankreich,6,0,ZON,FR,66628000,103
02-02-2020,Frankreich,6,0,ZON,FR,66628000,103
03-02-2020,Frankreich,6,0,ZON,FR,66628000,103
04-02-2020,Frankreich,6,0,ZON,FR,66628000,103
05-02-2020,Frankreich,6,0,ZON,FR,66628000,103
06-02-2020,Frankreich,6,0,ZON,FR,66628000,103
07-02-2020,Frankreich,6,0,ZON,FR,66628000,103
08-02-2020,Frankreich,11,0,ZON,FR,66628000,103
09-02-2020,Frankreich,11,0,ZON,FR,66628000,103
10-02-2020,Frankreich,11,0,ZON,FR,66628000,103
11-02-2020,Frankreich,11,0,ZON,FR,66628000,103
12-02-2020,Frankreich,11,0,ZON,FR,66628000,103
13-02-2020,Frankreich,11,0,ZON,FR,66628000,103
14-02-2020,Frankreich,11,0,ZON,FR,66628000,103
15-02-2020,Frankreich,12,1,ZON,FR,66628000,103
16-02-2020,Frankreich,12,1,ZON,FR,66628000,103
17-02-2020,Frankreich,12,1,ZON,FR,66628000,103
18-02-2020,Frankreich,12,1,ZON,FR,66628000,103
19-02-2020,Frankreich,12,1,ZON,FR,66628000,103
20-02-2020,Frankreich,12,1,ZON,FR,66628000,103
21-02-2020,Frankreich,12,1,ZON,FR,66628000,103
22-02-2020,Frankreich,12,1,ZON,FR,66628000,103
23-02-2020,Frankreich,12,1,ZON,FR,66628000,103
24-02-2020,Frankreich,12,1,ZON,FR,66628000,103
25-02-2020,Frankreich,14,1,ZON,FR,66628000,103
26-02-2020,Frankreich,18,2,ZON,FR,66628000,103
27-02-2020,Frankreich,38,2,ZON,FR,66628000,103
28-02-2020,Frankreich,57,2,ZON,FR,66628000,103
29-02-2020,Frankreich,100,2,ZON,FR,66628000,103
01-03-2020,Frankreich,130,2,ZON,FR,66628000,103
02-03-2020,Frankreich,191,3,ZON,FR,66628000,103
03-03-2020,Frankreich,204,4,ZON,FR,66628000,103
04-03-2020,Frankreich,288,4,ZON,FR,66628000,103
05-03-2020,Frankreich,380,6,ZON,FR,66628000,103
06-03-2020,Frankreich,656,9,ZON,FR,66628000,103
07-03-2020,Frankreich,959,11,ZON,FR,66628000,103
08-03-2020,Frankreich,1136,19,ZON,FR,66628000,103
09-03-2020,Frankreich,1219,19,ZON,FR,66628000,103
10-03-2020,Frankreich,1794,33,ZON,FR,66628000,103
11-03-2020,Frankreich,2293,48,ZON,FR,66628000,103
12-03-2020,Frankreich,2293,48,ZON,FR,66628000,103
13-03-2020,Frankreich,3681,79,ZON,FR,66628000,103
14-03-2020,Frankreich,4496,91,ZON,FR,66628000,103
15-03-2020,Frankreich,4532,91,ZON,FR,66628000,103
16-03-2020,Frankreich,6683,149,ZON,FR,66628000,103
17-03-2020,Frankreich,7715,149,ZON,FR,66628000,103
18-03-2020,Frankreich,9124,149,ZON,FR,66628000,103
19-03-2020,Frankreich,10970,244,ZON,FR,66628000,103
20-03-2020,Frankreich,12758,451,ZON,FR,66628000,103
21-03-2020,Frankreich,14463,563,ZON,FR,66628000,103
22-03-2020,Frankreich,16243,676,ZON,FR,66628000,103
23-03-2020,Frankreich,20123,862,ZON,FR,66628000,103
24-03-2020,Frankreich,22622,1102,ZON,FR,66628000,103
25-03-2020,Frankreich,25600,1333,ZON,FR,66628000,103
26-03-2020,Frankreich,29551,1698,ZON,FR,66628000,103
27-03-2020,Frankreich,33402,1997,ZON,FR,66628000,103
28-03-2020,Frankreich,38105,2317,ZON,FR,66628000,103
29-03-2020,Frankreich,40708,2611,ZON,FR,66628000,103
30-03-2020,Frankreich,45170,3030,ZON,FR,66628000,103
31-03-2020,Frankreich,52827,3532,ZON,FR,66628000,103
01-04-2020,Frankreich,57749,4043,ZON,FR,66628000,103
22-01-2020,Taiwan,1,0,ZON,TWN,23574274,651
23-01-2020,Taiwan,1,0,ZON,TWN,23574274,651
24-01-2020,Taiwan,3,0,ZON,TWN,23574274,651
25-01-2020,Taiwan,3,0,ZON,TWN,23574274,651
26-01-2020,Taiwan,4,0,ZON,TWN,23574274,651
27-01-2020,Taiwan,5,0,ZON,TWN,23574274,651
28-01-2020,Taiwan,8,0,ZON,TWN,23574274,651
29-01-2020,Taiwan,8,0,ZON,TWN,23574274,651
30-01-2020,Taiwan,9,0,ZON,TWN,23574274,651
31-01-2020,Taiwan,10,0,ZON,TWN,23574274,651
01-02-2020,Taiwan,10,0,ZON,TWN,23574274,651
02-02-2020,Taiwan,10,0,ZON,TWN,23574274,651
03-02-2020,Taiwan,10,0,ZON,TWN,23574274,651
04-02-2020,Taiwan,11,0,ZON,TWN,23574274,651
05-02-2020,Taiwan,11,0,ZON,TWN,23574274,651
06-02-2020,Taiwan,16,0,ZON,TWN,23574274,651
07-02-2020,Taiwan,16,0,ZON,TWN,23574274,651
08-02-2020,Taiwan,17,0,ZON,TWN,23574274,651
09-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
10-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
11-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
12-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
13-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
14-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
15-02-2020,Taiwan,18,0,ZON,TWN,23574274,651
16-02-2020,Taiwan,20,1,ZON,TWN,23574274,651
17-02-2020,Taiwan,22,1,ZON,TWN,23574274,651
18-02-2020,Taiwan,22,1,ZON,TWN,23574274,651
19-02-2020,Taiwan,23,1,ZON,TWN,23574274,651
20-02-2020,Taiwan,24,1,ZON,TWN,23574274,651
21-02-2020,Taiwan,26,1,ZON,TWN,23574274,651
22-02-2020,Taiwan,26,1,ZON,TWN,23574274,651
23-02-2020,Taiwan,28,1,ZON,TWN,23574274,651
24-02-2020,Taiwan,30,1,ZON,TWN,23574274,651
25-02-2020,Taiwan,31,1,ZON,TWN,23574274,651
26-02-2020,Taiwan,32,1,ZON,TWN,23574274,651
27-02-2020,Taiwan,32,1,ZON,TWN,23574274,651
28-02-2020,Taiwan,34,1,ZON,TWN,23574274,651
29-02-2020,Taiwan,39,1,ZON,TWN,23574274,651
01-03-2020,Taiwan,40,1,ZON,TWN,23574274,651
02-03-2020,Taiwan,41,1,ZON,TWN,23574274,651
03-03-2020,Taiwan,42,1,ZON,TWN,23574274,651
04-03-2020,Taiwan,42,1,ZON,TWN,23574274,651
05-03-2020,Taiwan,44,1,ZON,TWN,23574274,651
06-03-2020,Taiwan,45,1,ZON,TWN,23574274,651
07-03-2020,Taiwan,45,1,ZON,TWN,23574274,651
08-03-2020,Taiwan,45,1,ZON,TWN,23574274,651
09-03-2020,Taiwan,45,1,ZON,TWN,23574274,651
10-03-2020,Taiwan,47,1,ZON,TWN,23574274,651
11-03-2020,Taiwan,48,1,ZON,TWN,23574274,651
12-03-2020,Taiwan,49,1,ZON,TWN,23574274,651
13-03-2020,Taiwan,50,1,ZON,TWN,23574274,651
14-03-2020,Taiwan,53,1,ZON,TWN,23574274,651
15-03-2020,Taiwan,59,1,ZON,TWN,23574274,651
16-03-2020,Taiwan,67,1,ZON,TWN,23574274,651
17-03-2020,Taiwan,77,1,ZON,TWN,23574274,651
18-03-2020,Taiwan,100,1,ZON,TWN,23574274,651
19-03-2020,Taiwan,108,1,ZON,TWN,23574274,651
20-03-2020,Taiwan,135,2,ZON,TWN,23574274,651
21-03-2020,Taiwan,153,2,ZON,TWN,23574274,651
22-03-2020,Taiwan,169,2,ZON,TWN,23574274,651
23-03-2020,Taiwan,195,2,ZON,TWN,23574274,651
24-03-2020,Taiwan,215,2,ZON,TWN,23574274,651
25-03-2020,Taiwan,235,2,ZON,TWN,23574274,651
26-03-2020,Taiwan,252,2,ZON,TWN,23574274,651
27-03-2020,Taiwan,267,2,ZON,TWN,23574274,651
28-03-2020,Taiwan,283,2,ZON,TWN,23574274,651
29-03-2020,Taiwan,298,2,ZON,TWN,23574274,651
30-03-2020,Taiwan,306,5,ZON,TWN,23574274,651
31-03-2020,Taiwan,322,5,ZON,TWN,23574274,651
01-04-2020,Taiwan,329,5,ZON,TWN,23574274,651
22-01-2020,Thailand,2,0,ZON,TH,65931550,128
23-01-2020,Thailand,3,0,ZON,TH,65931550,128
24-01-2020,Thailand,5,0,ZON,TH,65931550,128
25-01-2020,Thailand,7,0,ZON,TH,65931550,128
26-01-2020,Thailand,8,0,ZON,TH,65931550,128
27-01-2020,Thailand,8,0,ZON,TH,65931550,128
28-01-2020,Thailand,14,0,ZON,TH,65931550,128
29-01-2020,Thailand,14,0,ZON,TH,65931550,128
30-01-2020,Thailand,14,0,ZON,TH,65931550,128
31-01-2020,Thailand,19,0,ZON,TH,65931550,128
01-02-2020,Thailand,19,0,ZON,TH,65931550,128
02-02-2020,Thailand,19,0,ZON,TH,65931550,128
03-02-2020,Thailand,19,0,ZON,TH,65931550,128
04-02-2020,Thailand,25,0,ZON,TH,65931550,128
05-02-2020,Thailand,25,0,ZON,TH,65931550,128
06-02-2020,Thailand,25,0,ZON,TH,65931550,128
07-02-2020,Thailand,25,0,ZON,TH,65931550,128
08-02-2020,Thailand,32,0,ZON,TH,65931550,128
09-02-2020,Thailand,32,0,ZON,TH,65931550,128
10-02-2020,Thailand,32,0,ZON,TH,65931550,128
11-02-2020,Thailand,33,0,ZON,TH,65931550,128
